AwayEFG,AwayFT/FGA,AwayORB,AwayScore,AwayTOV,HomeEFG,HomeFT/FGA,HomeORB,HomeScore,HomeTOV,pace,url
0.537,0.207,7.3,105,8.1,0.514,0.324,15.4,100,15.7,94.6,http://www.basketball-reference.com/boxscores/201603220BRK.html
0.525,0.2,31,100,18.2,0.545,0.299,35.5,107,18.6,94.1,http://www.basketball-reference.com/boxscores/201603220LAL.html
0.517,0.25,31.1,113,10.7,0.431,0.276,22,99,10.7,97.3,http://www.basketball-reference.com/boxscores/201603220NOP.html
0.505,0.152,28.3,107,13.1,0.495,0.231,27.7,111,11.1,99.4,http://www.basketball-reference.com/boxscores/201603220OKC.html
0.382,0.124,26.8,79,10.1,0.488,0.163,15.9,91,8.2,90.1,http://www.basketball-reference.com/boxscores/201603230BOS.html
0.598,0.126,33.3,115,9.7,0.555,0.195,13.3,107,6.2,89.1,http://www.basketball-reference.com/boxscores/201603230CHI.html
0.581,0.138,28.6,104,13.9,0.542,0.277,44.7,113,11.2,87,http://www.basketball-reference.com/boxscores/201603230CLE.html
0.473,0.149,17,103,8.2,0.474,0.421,15.9,104,14.6,99.6,http://www.basketball-reference.com/boxscores/201603230DEN.html
0.439,0.163,32.1,102,5.3,0.606,0.263,25,118,14.2,93.2,http://www.basketball-reference.com/boxscores/201603230DET.html
0.471,0.212,17,98,9.4,0.534,0.241,22.4,114,10.8,97.8,http://www.basketball-reference.com/boxscores/201603230GSW.html
0.474,0.208,31.7,89,20.4,0.507,0.162,10.3,87,14.3,91.8,http://www.basketball-reference.com/boxscores/201603230HOU.html
0.505,0.132,29.2,104,14.4,0.594,0.225,25.7,113,15.3,101,http://www.basketball-reference.com/boxscores/201603230MIN.html
0.457,0.237,27.5,107,8.7,0.575,0.129,35.7,119,11.3,97,http://www.basketball-reference.com/boxscores/201603230PHO.html
0.484,0.104,23.9,103,14.4,0.489,0.247,23.4,109,11.5,101.7,http://www.basketball-reference.com/boxscores/201603230POR.html
0.526,0.091,15,88,14.5,0.568,0.247,25,112,9.8,89.8,http://www.basketball-reference.com/boxscores/201603230SAS.html
0.637,0.179,17.5,122,14.6,0.489,0.12,22.7,101,15.6,101.7,http://www.basketball-reference.com/boxscores/201603230WAS.html
0.494,0.079,23.4,95,13.1,0.506,0.157,22.7,104,8.5,94,http://www.basketball-reference.com/boxscores/201603240BRK.html
0.435,0.118,18,84,14.9,0.5,0.165,7.3,92,13.2,95.8,http://www.basketball-reference.com/boxscores/201603240IND.html
0.438,0.3,20,94,13.8,0.476,0.22,25.6,96,14.5,97.2,http://www.basketball-reference.com/boxscores/201603240LAC.html
0.449,0.157,14.9,94,7.6,0.599,0.197,15.6,106,17,94.6,http://www.basketball-reference.com/boxscores/201603240NYK.html
0.514,0.219,23.7,91,17.8,0.596,0.169,27,113,13.1,92.7,http://www.basketball-reference.com/boxscores/201603240OKC.html
0.435,0.202,36.4,90,13.6,0.448,0.144,34,101,9.5,92.4,http://www.basketball-reference.com/boxscores/201603250ATL.html
0.473,0.183,13,105,6.4,0.505,0.22,30,112,12,100.4,http://www.basketball-reference.com/boxscores/201603250DET.html
0.542,0.167,31.3,120,9.5,0.608,0.239,16.3,128,6.7,97,http://www.basketball-reference.com/boxscores/201603250GSW.html
0.484,0.191,30,109,8.7,0.593,0.198,30.2,112,14.2,97.6,http://www.basketball-reference.com/boxscores/201603250HOU.html
0.532,0.17,26.5,116,7.9,0.494,0.247,16.7,105,10.2,98.3,http://www.basketball-reference.com/boxscores/201603250LAL.html
0.464,0.226,29.8,97,12.7,0.531,0.288,30,108,10.4,92.6,http://www.basketball-reference.com/boxscores/201603250MIA.html
0.42,0.16,31,94,17.4,0.483,0.322,23.5,116,10.1,105.3,http://www.basketball-reference.com/boxscores/201603250SAC.html
0.572,0.108,21.6,104,10.1,0.617,0.195,25.8,110,14.2,89.1,http://www.basketball-reference.com/boxscores/201603250SAS.html
0.573,0.229,20,132,11.7,0.565,0.16,27.7,129,11.3,90,http://www.basketball-reference.com/boxscores/201603250WAS.html
0.552,0.325,15.4,110,17.4,0.578,0.403,21.9,120,17.7,102.3,http://www.basketball-reference.com/boxscores/201603260BRK.html
0.521,0.137,11.4,112,3.8,0.426,0.227,29.2,95,9.9,95.8,http://www.basketball-reference.com/boxscores/201603260DET.html
0.662,0.23,15.2,115,8.8,0.464,0.155,23.1,91,9,86.2,http://www.basketball-reference.com/boxscores/201603260MIL.html
0.524,0.072,17.9,93,12.2,0.405,0.19,19.1,84,9.8,90.1,http://www.basketball-reference.com/boxscores/201603260MIN.html
0.616,0.342,20.6,115,13.2,0.459,0.153,18,91,6.9,90.2,http://www.basketball-reference.com/boxscores/201603260NOP.html
0.53,0.229,32.6,107,8.7,0.468,0.241,20.8,93,8.1,86.9,http://www.basketball-reference.com/boxscores/201603260NYK.html
0.453,0.163,27.7,92,11.4,0.559,0.188,38.2,111,15.5,91.4,http://www.basketball-reference.com/boxscores/201603260OKC.html
0.443,0.125,22.4,89,12,0.579,0.09,29.3,111,12.1,94.6,http://www.basketball-reference.com/boxscores/201603260ORL.html
0.464,0.286,34.7,102,16.5,0.476,0.212,27.3,99,17.5,97.5,http://www.basketball-reference.com/boxscores/201603260PHO.html
0.473,0.183,18.2,105,11.2,0.462,0.264,20.4,108,8.8,103.3,http://www.basketball-reference.com/boxscores/201603260POR.html
0.522,0.122,19.6,105,11.2,0.614,0.181,20,117,16.4,98.7,http://www.basketball-reference.com/boxscores/201603270GSW.html
0.488,0.212,23.9,101,12.6,0.523,0.149,31.3,104,11.9,95.2,http://www.basketball-reference.com/boxscores/201603270IND.html
0.431,0.096,42.6,90,13.1,0.538,0.238,41.5,105,13.3,87,http://www.basketball-reference.com/boxscores/201603270LAC.html
0.59,0.222,16.7,101,17.5,0.42,0.172,25,88,16,96.5,http://www.basketball-reference.com/boxscores/201603270LAL.html
0.523,0.216,25.5,111,11.7,0.677,0.268,17.1,133,10.4,98.7,http://www.basketball-reference.com/boxscores/201603270SAC.html
0.453,0.294,14.9,102,7.6,0.42,0.104,30.5,100,5.9,96.9,http://www.basketball-reference.com/boxscores/201603280CHI.html
0.472,0.159,19.1,97,3.1,0.507,0.243,19.4,88,21.1,88.4,http://www.basketball-reference.com/boxscores/201603280DEN.html
0.388,0.236,33.3,90,13.7,0.589,0.179,22.5,114,13.2,95.3,http://www.basketball-reference.com/boxscores/201603280LAC.html
0.549,0.306,27.8,101,14.1,0.434,0.181,28.3,87,13,89.5,http://www.basketball-reference.com/boxscores/201603280MEM.html
0.552,0.182,28.6,99,19.1,0.601,0.107,21.2,110,11.8,92.9,http://www.basketball-reference.com/boxscores/201603280MIA.html
0.577,0.226,18.9,116,18.2,0.549,0.395,27.5,121,15.4,104.4,http://www.basketball-reference.com/boxscores/201603280MIN.html
0.461,0.101,12.8,91,12.9,0.48,0.36,14.3,99,12.5,98.6,http://www.basketball-reference.com/boxscores/201603280NOP.html
0.455,0.135,22.9,93,12.6,0.563,0.188,13.5,105,17.8,99,http://www.basketball-reference.com/boxscores/201603280POR.html
0.541,0.302,30,119,9.1,0.452,0.172,22.6,100,8,96.1,http://www.basketball-reference.com/boxscores/201603280TOR.html
0.347,0.188,13.7,75,8.7,0.612,0.157,30.2,123,6.7,91.9,http://www.basketball-reference.com/boxscores/201603280UTA.html
0.538,0.266,33.3,106,12.6,0.442,0.279,19.6,100,10.1,95.9,http://www.basketball-reference.com/boxscores/201603290CLE.html
0.415,0.171,27.5,82,17.2,0.402,0.207,34,88,14.3,93.1,http://www.basketball-reference.com/boxscores/201603290DET.html
0.448,0.198,12.7,94,14.8,0.5,0.172,14.6,102,14.1,105.8,http://www.basketball-reference.com/boxscores/201603290GSW.html
0.483,0.161,27.9,98,13.8,0.45,0.167,31,96,10.1,92.2,http://www.basketball-reference.com/boxscores/201603290IND.html
0.5,0.329,31.8,105,15.8,0.692,0.143,16.7,139,9.1,100.3,http://www.basketball-reference.com/boxscores/201603290ORL.html
0.477,0.195,20,100,13.6,0.396,0.094,14.1,85,9.1,99.4,http://www.basketball-reference.com/boxscores/201603290PHI.html
0.474,0.208,24.3,89,19.1,0.459,0.153,29.2,91,14,92.2,http://www.basketball-reference.com/boxscores/201603300DAL.html
0.494,0.174,31.8,100,14.9,0.392,0.216,31.7,102,7.3,90,http://www.basketball-reference.com/boxscores/201603300LAL.html
0.571,0.256,29.7,109,13.7,0.463,0.179,39.2,105,8.6,91,http://www.basketball-reference.com/boxscores/201603300MEM.html
0.482,0.155,34.1,94,19.4,0.519,0.325,20.9,105,12.4,95.3,http://www.basketball-reference.com/boxscores/201603300MIL.html
0.494,0.19,15.2,99,7.1,0.391,0.126,29.2,79,14.5,91.3,http://www.basketball-reference.com/boxscores/201603300MIN.html
0.534,0.18,22.7,111,17,0.607,0.214,15.8,120,14.4,104.8,http://www.basketball-reference.com/boxscores/201603300SAC.html
0.5,0.15,25.6,92,16.2,0.56,0.213,15.4,100,12.4,90.8,http://www.basketball-reference.com/boxscores/201603300SAS.html
0.53,0.108,23.4,97,16.9,0.519,0.275,19.5,105,10.6,93.8,http://www.basketball-reference.com/boxscores/201603300TOR.html
0.506,0.146,19.1,103,15.7,0.451,0.141,30.2,96,12.5,92.7,http://www.basketball-reference.com/boxscores/201603300UTA.html
0.394,0.138,24.1,87,14.1,0.506,0.218,17.6,107,14.8,104.3,http://www.basketball-reference.com/boxscores/201603310CLE.html
0.552,0.234,13.5,103,14.8,0.45,0.211,26,100,8.3,93.9,http://www.basketball-reference.com/boxscores/201603310HOU.html
0.561,0.144,28.9,114,11.7,0.459,0.174,35.4,94,16.6,95.8,http://www.basketball-reference.com/boxscores/201603310IND.html
0.494,0.157,17.8,95,12.6,0.517,0.089,30.4,101,14.6,93.6,http://www.basketball-reference.com/boxscores/201603310NOP.html
0.658,0.224,14.7,117,12.3,0.575,0.218,44.7,119,12.5,91,http://www.basketball-reference.com/boxscores/201603310OKC.html
0.472,0.295,31.4,109,12.7,0.533,0.222,31.9,116,12.8,99.3,http://www.basketball-reference.com/boxscores/201603310POR.html
0.459,0.204,20.4,110,9.7,0.447,0.242,9.8,108,12.4,101.4,http://www.basketball-reference.com/boxscores/201604010ATL.html
0.422,0.167,16.1,91,8.3,0.47,0.25,17,100,10.3,97.3,http://www.basketball-reference.com/boxscores/201604010CHO.html
0.506,0.141,18.6,98,9.9,0.463,0.173,23.1,89,10.7,90.3,http://www.basketball-reference.com/boxscores/201604010DET.html
0.517,0.218,25,109,12.3,0.578,0.12,19.5,106,19.9,100.7,http://www.basketball-reference.com/boxscores/201604010GSW.html
0.507,0.38,31.4,99,17.7,0.445,0.154,37.5,95,12.4,88.5,http://www.basketball-reference.com/boxscores/201604010MEM.html
0.581,0.116,11.4,110,18,0.57,0.174,21.4,113,14.2,104.5,http://www.basketball-reference.com/boxscores/201604010MIL.html
0.376,0.149,33.9,91,9.1,0.583,0.083,17.9,105,16.3,96.1,http://www.basketball-reference.com/boxscores/201604010NYK.html
0.5,0.233,18.8,106,11,0.425,0.215,32.7,99,13.3,98.9,http://www.basketball-reference.com/boxscores/201604010PHO.html
0.585,0.195,21.9,112,16.7,0.477,0.264,34,106,11.5,95.6,http://www.basketball-reference.com/boxscores/201604010SAC.html
0.5,0.076,23.8,85,15.2,0.583,0.194,31.4,98,15.4,85.8,http://www.basketball-reference.com/boxscores/201604010UTA.html
0.487,0.263,16.3,94,9.9,0.438,0.148,22.4,90,10.4,92,http://www.basketball-reference.com/boxscores/201604020CHI.html
0.511,0.284,23.9,115,6.4,0.484,0.185,28.8,106,8.9,95.5,http://www.basketball-reference.com/boxscores/201604020DEN.html
0.571,0.226,16.7,115,12.1,0.506,0.217,16,102,14.5,100,http://www.basketball-reference.com/boxscores/201604020PHI.html
0.42,0.216,24.5,93,11.5,0.582,0.228,21.1,110,14.4,96.1,http://www.basketball-reference.com/boxscores/201604020POR.html
0.538,0.113,15.8,95,13.3,0.487,0.351,36.6,102,13.4,88.4,http://www.basketball-reference.com/boxscores/201604020SAS.html
0.605,0.184,14.7,106,12.2,0.435,0.153,43.8,87,17.5,90.5,http://www.basketball-reference.com/boxscores/201604030BRK.html
0.507,0.342,26.2,103,14.6,0.639,0.072,38.5,112,16.1,89.8,http://www.basketball-reference.com/boxscores/201604030CLE.html
0.5,0.306,25.6,111,11.6,0.67,0.205,29.7,136,10.9,97.5,http://www.basketball-reference.com/boxscores/201604030GSW.html
0.506,0.329,39.5,110,16.5,0.466,0.225,38.6,118,7.4,95.7,http://www.basketball-reference.com/boxscores/201604030HOU.html
0.516,0.128,33.3,109,11.9,0.553,0.235,22.7,114,10,98.6,http://www.basketball-reference.com/boxscores/201604030LAC.html
0.495,0.187,20,107,10.6,0.444,0.222,21.2,100,9.7,100.9,http://www.basketball-reference.com/boxscores/201604030LAL.html
0.574,0.23,17.1,102,11.6,0.482,0.188,34.9,98,13,88.8,http://www.basketball-reference.com/boxscores/201604030MIL.html
0.47,0.12,30,88,10,0.437,0.225,17.1,78,16.9,85,http://www.basketball-reference.com/boxscores/201604030MIN.html
0.463,0.21,17.5,92,15.1,0.38,0.146,28.1,87,8.7,95.6,http://www.basketball-reference.com/boxscores/201604030NYK.html
0.506,0.191,28.6,107,12.2,0.533,0.256,27.7,119,8.9,98.2,http://www.basketball-reference.com/boxscores/201604030ORL.html
0.543,0.16,10.8,101,10.2,0.474,0.154,29.3,86,19.6,92.7,http://www.basketball-reference.com/boxscores/201604030PHO.html
0.444,0.222,22.9,90,20.3,0.468,0.147,24.5,103,13.4,104.2,http://www.basketball-reference.com/boxscores/201604050ATL.html
0.615,0.195,31.7,124,14.8,0.477,0.205,19.2,102,11.5,100.5,http://www.basketball-reference.com/boxscores/201604050DEN.html
0.558,0.326,14,124,14.3,0.561,0.071,20.9,117,18.5,101.6,http://www.basketball-reference.com/boxscores/201604050GSW.html
0.349,0.277,25.9,81,13.8,0.558,0.205,17.1,103,12.7,93.3,http://www.basketball-reference.com/boxscores/201604050LAC.html
0.513,0.169,30.2,92,19,0.489,0.264,29.3,108,10.1,92,http://www.basketball-reference.com/boxscores/201604050MEM.html
0.431,0.25,26.1,89,12.5,0.577,0.119,18.4,107,9.1,90.2,http://www.basketball-reference.com/boxscores/201604050MIA.html
0.667,0.12,6.5,109,16.8,0.42,0.068,23.5,80,9.7,91.1,http://www.basketball-reference.com/boxscores/201604050MIL.html
0.494,0.146,31.8,93,16,0.528,0.159,23.9,107,7.7,90.3,http://www.basketball-reference.com/boxscores/201604050PHI.html
0.495,0.247,38,115,11.8,0.596,0.179,9.1,107,17.9,99,http://www.basketball-reference.com/boxscores/201604050SAC.html
0.426,0.17,21.6,90,5.8,0.474,0.282,17.9,96,10.7,91.2,http://www.basketball-reference.com/boxscores/201604050TOR.html
0.493,0.236,10.3,88,9.1,0.507,0.25,15.2,86,17.2,84.9,http://www.basketball-reference.com/boxscores/201604050UTA.html
0.494,0.256,19.5,97,20,0.471,0.253,16.3,104,8.3,99,http://www.basketball-reference.com/boxscores/201604060BOS.html
0.474,0.154,30.8,86,14.9,0.475,0.15,31,88,12.2,83.9,http://www.basketball-reference.com/boxscores/201604060DAL.html
0.527,0.419,19.4,109,10.1,0.663,0.213,25.7,123,13.5,91.3,http://www.basketball-reference.com/boxscores/201604060IND.html
0.488,0.12,23.3,91,10.1,0.378,0.144,29.1,81,11,88.9,http://www.basketball-reference.com/boxscores/201604060LAL.html
0.533,0.167,25,111,7.6,0.538,0.167,27,97,17.5,91.1,http://www.basketball-reference.com/boxscores/201604060NYK.html
0.517,0.221,25,108,10.7,0.5,0.156,27.3,104,12.5,97.9,http://www.basketball-reference.com/boxscores/201604060ORL.html
0.522,0.22,38.8,115,14,0.601,0.226,22.5,120,13.7,99.6,http://www.basketball-reference.com/boxscores/201604060POR.html
0.462,0.196,22.9,103,8.9,0.547,0.179,37.2,121,9.6,96.9,http://www.basketball-reference.com/boxscores/201604060WAS.html
0.429,0.179,18.2,87,10.6,0.513,0.224,11.6,95,13.2,92.5,http://www.basketball-reference.com/boxscores/201604070ATL.html
0.531,0.2,12.2,101,11.8,0.614,0.12,20.6,112,14.6,94.9,http://www.basketball-reference.com/boxscores/201604070GSW.html
0.532,0.255,48.8,124,15.1,0.662,0.23,15.6,115,17.3,98.2,http://www.basketball-reference.com/boxscores/201604070HOU.html
0.468,0.321,27.3,98,11.7,0.5,0.152,34.1,106,9.1,90,http://www.basketball-reference.com/boxscores/201604070MIA.html
0.519,0.275,30.2,105,13.8,0.459,0.224,36.2,97,16.8,93.3,http://www.basketball-reference.com/boxscores/201604070SAC.html
0.53,0.238,18.9,109,16.4,0.603,0.385,11.4,124,12.9,104.5,http://www.basketball-reference.com/boxscores/201604080BOS.html
0.478,0.12,33.3,99,12.2,0.578,0.205,25.6,113,11.6,93.3,http://www.basketball-reference.com/boxscores/201604080CHO.html
0.443,0.184,31.9,93,13.4,0.6,0.517,18.2,103,18.1,89.9,http://www.basketball-reference.com/boxscores/201604080DAL.html
0.441,0.271,17,98,9.3,0.5,0.186,17.8,102,10.4,96.6,http://www.basketball-reference.com/boxscores/201604080DEN.html
0.477,0.198,22.9,99,11.1,0.558,0.338,21.9,112,11.8,93.2,http://www.basketball-reference.com/boxscores/201604080DET.html
0.488,0.284,22.7,102,12.3,0.595,0.203,27.3,110,15.3,93,http://www.basketball-reference.com/boxscores/201604080NOP.html
0.49,0.11,42.6,109,9.9,0.555,0.256,16.7,112,9.6,95.8,http://www.basketball-reference.com/boxscores/201604080ORL.html
0.495,0.209,27.9,109,8,0.429,0.264,24.2,102,7.8,98.4,http://www.basketball-reference.com/boxscores/201604080PHI.html
0.494,0.193,22.5,98,8.9,0.618,0.397,17.2,111,15.9,91.2,http://www.basketball-reference.com/boxscores/201604080TOR.html
0.524,0.181,17.4,102,10.7,0.506,0.195,20,99,16.3,87.1,http://www.basketball-reference.com/boxscores/201604080UTA.html
0.506,0.178,20.4,107,13,0.619,0.102,14.3,118,15.5,103.3,http://www.basketball-reference.com/boxscores/201604090ATL.html
0.548,0.133,27.3,102,14.2,0.494,0.191,30.2,105,10.9,92.5,http://www.basketball-reference.com/boxscores/201604090CHI.html
0.506,0.138,15.9,100,10.6,0.422,0.188,29.3,99,5.4,93.3,http://www.basketball-reference.com/boxscores/201604090MEM.html
0.578,0.301,27.5,121,15,0.447,0.158,23.6,100,9.6,100.2,http://www.basketball-reference.com/boxscores/201604090NOP.html
0.518,0.226,33.3,106,10.4,0.556,0.2,31.4,105,16.2,90.2,http://www.basketball-reference.com/boxscores/201604090POR.html
0.562,0.259,35.1,112,18.4,0.548,0.117,34,114,9.7,96.3,http://www.basketball-reference.com/boxscores/201604090SAC.html
0.532,0.203,23.9,100,9.3,0.438,0.175,13.6,84,11.1,88.5,http://www.basketball-reference.com/boxscores/201604100DEN.html
0.566,0.193,17.9,110,16.5,0.597,0.133,32.7,130,10.9,101,http://www.basketball-reference.com/boxscores/201604100HOU.html
0.462,0.231,20,105,12.8,0.622,0.256,35.9,129,17,103.3,http://www.basketball-reference.com/boxscores/201604100IND.html
0.459,0.311,12.2,91,13.7,0.546,0.197,12.5,98,9.8,95.5,http://www.basketball-reference.com/boxscores/201604100LAC.html
0.488,0.181,14,96,14.9,0.597,0.338,12.1,118,11.7,98.2,http://www.basketball-reference.com/boxscores/201604100MIA.html
0.519,0.154,17.1,93,6.5,0.399,0.202,29.5,89,7.5,85.7,http://www.basketball-reference.com/boxscores/201604100NYK.html
0.5,0.253,20,109,16.3,0.474,0.177,22.4,108,10.8,95.5,http://www.basketball-reference.com/boxscores/201604100PHI.html
0.506,0.182,16.7,92,13.3,0.394,0.167,31.6,86,10.1,89.6,http://www.basketball-reference.com/boxscores/201604100SAS.html
0.42,0.37,17,98,13.5,0.581,0.25,9.8,113,11.5,99.8,http://www.basketball-reference.com/boxscores/201604100WAS.html
0.593,0.222,17.5,114,13.4,0.427,0.27,26,100,10.5,96.8,http://www.basketball-reference.com/boxscores/201604110BOS.html
0.567,0.213,23.1,120,12.3,0.5,0.133,25.5,111,8.5,101.8,http://www.basketball-reference.com/boxscores/201604110BRK.html
0.494,0.092,20.8,94,13.8,0.548,0.217,22,109,14,96.6,http://www.basketball-reference.com/boxscores/201604110CLE.html
0.645,0.209,21.1,129,14.9,0.488,0.289,22.2,105,11.8,101.7,http://www.basketball-reference.com/boxscores/201604110MIN.html
0.636,0.299,17.9,121,9.2,0.588,0.275,25,116,9.8,90.4,http://www.basketball-reference.com/boxscores/201604110NOP.html
0.327,0.321,18.5,79,13.7,0.5,0.167,25.5,112,9.3,99.8,http://www.basketball-reference.com/boxscores/201604110OKC.html
0.545,0.167,35.1,98,21,0.53,0.214,27.3,107,9.4,93.7,http://www.basketball-reference.com/boxscores/201604110ORL.html
0.53,0.205,10.5,105,15.9,0.435,0.14,32.1,101,15,106.5,http://www.basketball-reference.com/boxscores/201604110PHO.html
0.512,0.222,23.8,101,9,0.513,0.169,14,92,10.5,87.6,http://www.basketball-reference.com/boxscores/201604110UTA.html
0.532,0.205,21.1,99,13.8,0.435,0.238,36.7,93,13.4,91.6,http://www.basketball-reference.com/boxscores/201604120DET.html
0.513,0.1,19.5,90,15.2,0.55,0.175,21.6,102,12.8,90.7,http://www.basketball-reference.com/boxscores/201604120IND.html
0.436,0.105,28.3,84,14.8,0.627,0.213,24.2,110,9.7,87.9,http://www.basketball-reference.com/boxscores/201604120LAC.html
0.437,0.253,36.7,98,17.6,0.448,0.276,22.9,102,9.8,88.8,http://www.basketball-reference.com/boxscores/201604120SAS.html
0.552,0.169,16.3,98,12.9,0.558,0.168,39,122,11.2,94.3,http://www.basketball-reference.com/boxscores/201604120TOR.html
0.443,0.114,32.6,88,7.9,0.459,0.221,25,98,6.8,86,http://www.basketball-reference.com/boxscores/201604130BOS.html
0.511,0.086,32,103,8.3,0.494,0.09,10.9,96,7.8,93.1,http://www.basketball-reference.com/boxscores/201604130BRK.html
0.562,0.173,9.8,105,12.8,0.56,0.265,37.2,115,15.2,94.9,http://www.basketball-reference.com/boxscores/201604130CHI.html
0.505,0.121,10.9,103,9.2,0.61,0.14,12.8,117,8.7,99.9,http://www.basketball-reference.com/boxscores/201604130CHO.html
0.529,0.259,20.5,112,11,0.51,0.113,17.4,110,8.8,91.1,http://www.basketball-reference.com/boxscores/201604130CLE.html
0.514,0.27,21.1,96,14.1,0.481,0.221,24.4,91,12.2,87.5,http://www.basketball-reference.com/boxscores/201604130DAL.html
0.469,0.122,25,104,11,0.644,0.149,30.8,125,15.3,99.7,http://www.basketball-reference.com/boxscores/201604130GSW.html
0.391,0.063,26.8,81,14.3,0.536,0.124,29.2,116,11.7,101.4,http://www.basketball-reference.com/boxscores/201604130HOU.html
0.524,0.108,17,96,12.7,0.518,0.153,21.1,101,12.4,94,http://www.basketball-reference.com/boxscores/201604130LAL.html
0.494,0.089,25,97,15.3,0.466,0.126,16.3,92,13.9,97.9,http://www.basketball-reference.com/boxscores/201604130MIL.html
0.495,0.196,20.8,109,13.6,0.727,0.221,17.9,144,11.9,103.8,http://www.basketball-reference.com/boxscores/201604130MIN.html
0.495,0.104,13,105,12.9,0.49,0.172,34.6,114,12.8,106.1,http://www.basketball-reference.com/boxscores/201604130PHO.html
0.463,0.128,38.5,99,16.4,0.5,0.202,28.3,107,13.2,98.3,http://www.basketball-reference.com/boxscores/201604130POR.html
0.463,0.284,18.4,98,18.9,0.528,0.182,22.4,109,15.8,106.9,http://www.basketball-reference.com/boxscores/201604130WAS.html
0.417,0.157,27.3,101,8.3,0.436,0.314,27.1,102,9.8,98.4,http://www.basketball-reference.com/boxscores/201604160ATL.html
0.393,0.143,25.5,78,20.2,0.484,0.176,28.3,104,12.9,101.4,http://www.basketball-reference.com/boxscores/201604160GSW.html
0.321,0.19,17.6,70,11.2,0.525,0.3,36.8,108,16.3,93.6,http://www.basketball-reference.com/boxscores/201604160OKC.html
0.5,0.266,22,100,12.4,0.405,0.329,40.8,90,16.6,92.4,http://www.basketball-reference.com/boxscores/201604160TOR.html
0.61,0.164,15.2,101,11.1,0.511,0.182,27.3,106,4,84.8,http://www.basketball-reference.com/boxscores/201604170CLE.html
0.458,0.229,21.3,95,11.3,0.577,0.321,26.8,115,8.6,93.1,http://www.basketball-reference.com/boxscores/201604170LAC.html
0.477,0.446,20,91,11.9,0.629,0.188,40,123,6,83.4,http://www.basketball-reference.com/boxscores/201604170MIA.html
0.443,0.051,22.2,74,16.4,0.58,0.148,26.5,106,12.2,86.6,http://www.basketball-reference.com/boxscores/201604170SAS.html
0.506,0.329,31.6,106,16.9,0.543,0.333,34.2,115,10.9,94.8,http://www.basketball-reference.com/boxscores/201604180GSW.html
0.457,0.122,23.9,85,11.7,0.375,0.163,35.8,84,13.1,90.2,http://www.basketball-reference.com/boxscores/201604180OKC.html
0.443,0.357,15.8,87,13.5,0.469,0.288,30.8,98,12.5,88.1,http://www.basketball-reference.com/boxscores/201604180TOR.html
0.347,0.125,17.9,72,13,0.457,0.171,8.3,89,14.4,97.1,http://www.basketball-reference.com/boxscores/201604190ATL.html
0.337,0.116,28.1,68,12.2,0.538,0.348,9.7,94,17.8,89.7,http://www.basketball-reference.com/boxscores/201604190SAS.html
0.462,0.231,26.2,90,11.5,0.625,0.088,17.1,107,12.2,90.4,http://www.basketball-reference.com/boxscores/201604200CLE.html
0.368,0.154,27.3,81,9.3,0.506,0.161,24.5,102,8.4,91.8,http://www.basketball-reference.com/boxscores/201604200LAC.html
0.433,0.292,31.9,103,6.3,0.638,0.237,11.1,115,8.5,90.4,http://www.basketball-reference.com/boxscores/201604200MIA.html
0.673,0.333,28.1,131,13,0.513,0.316,15.4,102,11.6,95.7,http://www.basketball-reference.com/boxscores/201604210DAL.html
0.468,0.278,18.2,96,13.2,0.451,0.152,31.4,97,13.5,97.1,http://www.basketball-reference.com/boxscores/201604210HOU.html
0.468,0.138,34.1,101,9.8,0.426,0.397,23.1,85,16.2,89.1,http://www.basketball-reference.com/boxscores/201604210IND.html
0.494,0.209,15.9,103,12,0.53,0.293,17.1,111,13.5,100.7,http://www.basketball-reference.com/boxscores/201604220BOS.html
0.563,0.138,30.8,101,10.4,0.527,0.176,12.8,91,7.8,82.9,http://www.basketball-reference.com/boxscores/201604220DET.html
0.532,0.182,17.5,96,9.5,0.439,0.183,31.9,87,13.4,86.5,http://www.basketball-reference.com/boxscores/201604220MEM.html
0.386,0.241,24,80,13.2,0.417,0.233,18,96,2.9,91.4,http://www.basketball-reference.com/boxscores/201604230CHO.html
0.572,0.289,31.6,119,8.4,0.566,0.169,18.9,108,10.8,92.6,http://www.basketball-reference.com/boxscores/201604230DAL.html
0.419,0.284,28.2,83,16.3,0.506,0.165,34.1,100,11.4,88.3,http://www.basketball-reference.com/boxscores/201604230IND.html
0.426,0.148,21.6,88,9.2,0.46,0.184,32.7,96,14.1,95,http://www.basketball-reference.com/boxscores/201604230POR.html
0.434,0.091,23.1,95,11.8,0.484,0.138,24.5,104,12,92.5,http://www.basketball-reference.com/boxscores/201604240BOS.html
0.494,0.174,22.2,100,5.1,0.553,0.184,18.4,98,9.6,85.8,http://www.basketball-reference.com/boxscores/201604240DET.html
0.635,0.09,16.7,121,14.3,0.455,0.295,20,94,16,102.7,http://www.basketball-reference.com/boxscores/201604240HOU.html
0.556,0.321,36.1,116,9.6,0.481,0.256,33.3,95,15.9,89,http://www.basketball-reference.com/boxscores/201604240MEM.html
0.467,0.184,25,85,16.6,0.427,0.333,14.3,89,9.3,89.1,http://www.basketball-reference.com/boxscores/201604250CHO.html
0.519,0.247,31.7,104,8.9,0.568,0.321,38.9,118,7.8,85.1,http://www.basketball-reference.com/boxscores/201604250OKC.html
